timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687083703396,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703401,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703401,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703401,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703406,14,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,14,0,13
1687083703406,15,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,15,0,13
1687083703406,15,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,15,0,12
1687083703421,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,6
1687083703421,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,6
1687083703421,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,5
1687083703428,8,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,8,0,6
1687083703428,8,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,8,0,6
1687083703428,8,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,8,0,7
1687083703436,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703436,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703436,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703441,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703441,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703441,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703446,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703446,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703446,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703451,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703451,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703451,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703456,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703456,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703456,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703462,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,4,0,4
1687083703462,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,4,0,4
1687083703462,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,3
1687083703467,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703467,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703467,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,4
1687083703472,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703472,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703472,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,5,5,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703478,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,5
1687083703478,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,5
1687083703479,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,4
1687083703478,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,5
1687083703485,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703485,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703485,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,6
1687083703485,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,6
1687083703491,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703491,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703492,5,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,5,0,5
1687083703491,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,6
1687083703497,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703497,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703497,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703497,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703503,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703503,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703503,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703503,6,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,6,0,5
1687083703509,17,Get Products,200,,jp@gc - Ultimate Thread Group 1-5,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,17,0,16
1687083703509,17,Get Products,200,,jp@gc - Ultimate Thread Group 1-8,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,17,0,15
1687083703509,17,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,17,0,15
1687083703509,20,Get Products,200,,jp@gc - Ultimate Thread Group 1-10,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,20,0,19
1687083703526,7,Get Products,200,,jp@gc - Ultimate Thread Group 1-6,text,true,,1630,1358,6,6,https://localhost:8243/acme_pt/1.0.0/produtos,7,0,6
